지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),최심적설(cm),최심신적설(cm),3시간신적설합(cm),최심적설 나타난날(yyyymmdd),최심신적설 나타난날(yyyymmdd)
283,경주시,2021-04-01,13.1,19.9,6.6,27.9,-0.2,20210422,20210410,,,,,
283,경주시,2021-05-01,17.4,23.8,11.5,30.7,4.9,20210523,20210506,,,,,
283,경주시,2021-06-01,22.3,27.5,17.7,32.9,12.3,20210607,20210605,,,,,
283,경주시,2021-07-01,26.1,31.1,21.9,36.6,17.9,20210730,20210701,,,,,
283,경주시,2021-08-01,25,29.9,21.7,36.1,19.5,20210806,20210820,,,,,
283,경주시,2021-09-01,21.4,26,17.9,31.9,13.9,20210911,20210924,,,,,
283,경주시,2021-10-01,15.7,22.5,10.6,31.5,1.1,20211003,20211018,,,,,
283,경주시,2021-11-01,,,,20.9,-0.3,20211104,20211113,,,,,
284,거창,2017-01-01,-0.6,6.4,-7.1,12.4,-13.8,20170108,20170115,,,,,
284,거창,2017-02-01,1.3,8.5,-5.6,15.7,-9.9,20170216,20170212,,,,,
284,거창,2017-03-01,5.7,13.2,-1.3,19.3,-6.4,20170330,20170303,,,,,
284,거창,2017-04-01,13.3,20.9,5.7,28.1,-1.9,20170430,20170403,,,,,
284,거창,2017-05-01,17.8,25.9,9.7,33.6,6,20170529,20170507,,,,,
284,거창,2017-06-01,21.6,28.8,15.1,35.3,8.9,20170618,20170602,,,,,
284,거창,2017-07-01,25.7,31.1,21.9,35.5,16.9,20170722,20170727,,,,,
284,거창,2017-08-01,24.7,30.4,20.4,36.2,11.9,20170806,20170831,,,,,
284,거창,2017-09-01,18.6,25.8,13,29,4.8,20170909,20170930,,,,,
284,거창,2017-10-01,14,20.9,9.2,29,-3.1,20171009,20171031,,,,,
284,거창,2017-11-01,5.8,14.2,-1.5,21.3,-6.1,20171107,20171121,,,,,
284,거창,2017-12-01,-1,5.6,-7.2,12.7,-13.9,20171203,20171214,,,,,
284,거창,2018-01-01,-2.3,4.2,-7.9,12,-16.4,20180115,20180127,,,,,
284,거창,2018-02-01,-0.5,6.9,-7.5,15.1,-14.6,20180226,20180208,,,,,
284,거창,2018-03-01,7.6,15.5,0.3,24.8,-6.2,20180329,20180302,,,,,
284,거창,2018-04-01,12.9,20.5,5.5,29.7,-3.9,20180421,20180408,,,,,
284,거창,2018-05-01,17.7,24.1,11.4,30.3,4.4,20180515,20180520,,,,,
284,거창,2018-06-01,21.7,28.1,16,34,11.8,20180624,20180617,,,,,
284,거창,2018-07-01,26.3,32.1,21.6,37.1,15.5,20180727,20180707,,,,,
284,거창,2018-08-01,26.2,32.1,21.3,36.8,14.3,20180815,20180818,,,,,
284,거창,2018-09-01,19,24.5,14.2,29.2,5.8,20180904,20180925,,,,,
284,거창,2018-10-01,11.5,19.3,5.1,25,-0.5,20181007,20181031,,,,,
284,거창,2018-11-01,6.3,15,-0.2,21.3,-5,20181104,20181123,,,,,
284,거창,2018-12-01,0.7,7.4,-5,17.6,-12.4,20181203,20181231,,,,,
284,거창,2019-01-01,-0.4,7.7,-7.4,13.8,-12,20190130,20190127,,,,,
284,거창,2019-02-01,2.1,9.4,-4.2,15.9,-10.8,20190224,20190201,,,,,
284,거창,2019-03-01,7.2,14.6,-0.1,21.9,-4.7,20190327,20190314,,,,,
284,거창,2019-04-01,11.6,18.6,4.8,26.3,-3.3,20190422,20190403,,,,,
284,거창,2019-05-01,17.8,25.8,9.3,31.4,2.1,20190524,20190507,,,,,
284,거창,2019-06-01,21.1,27.4,15.6,32.5,9.2,20190605,20190601,,,,,
284,거창,2019-07-01,23.7,28.6,19.8,33.6,14.8,20190731,20190703,,,,,
284,거창,2019-08-01,25,30.5,20.5,34.6,14,20190804,20190831,,,,,
284,거창,2019-09-01,20.7,26,16.7,30.9,9.5,20190911,20190925,,,,,
284,거창,2019-10-01,14.4,21.4,8.9,27.8,-0.3,20191004,20191028,,,,,
284,거창,2019-11-01,7.6,15.8,1,23.4,-6.1,20191101,20191121,,,,,
284,거창,2019-12-01,1.7,9,-4.2,15.4,-10.8,20191211,20191207,,,,,
284,거창,2020-01-01,1.9,8.2,-3.2,14.9,-9,20200107,20200101,,,,,
284,거창,2020-02-01,3.2,10.2,-3.1,20,-12,20200214,20200206,,,,,
284,거창,2020-03-01,7.7,14.9,0.3,23.4,-6.8,20200321,20200306,,,,,
284,거창,2020-04-01,10.3,17.9,2.5,26.5,-3.2,20200430,20200405,,,,,
284,거창,2020-05-01,17.6,24,11.3,29.6,4,20200501,20200508,,,,,
284,거창,2020-06-01,22.5,28.8,17.1,33.7,10,20200605,20200602,,,,,
284,거창,2020-07-01,22.1,26.1,19.1,31.6,15.1,20200707,20200702,,,,,
284,거창,2020-08-01,26.1,31.3,22.5,36.2,19.3,20200819,20200820,,,,,
284,거창,2020-09-01,18.8,24.7,14.4,28.9,6.3,20200904,20200929,,,,,
284,거창,2020-10-01,12.6,20.8,6.1,26.2,0.3,20201002,20201029,,,,,
284,거창,2020-11-01,7.3,14.8,0.8,22,-5,20201119,20201105,,,,,
284,거창,2020-12-01,-0.3,7.1,-6.3,12,-11.8,20201210,20201231,,,,,
284,거창,2021-01-01,-1,5.7,-7.3,14.6,-17.4,20210115,20210108,,,,,
284,거창,2021-02-01,3.2,10.9,-3.8,22.8,-10.1,20210221,20210219,,,,,
284,거창,2021-03-01,8.7,15.9,1.8,23.1,-5.1,20210326,20210303,,,,,
284,거창,2021-04-01,12.8,19.9,5.5,27.4,-0.4,20210421,20210415,,,,,
284,거창,2021-05-01,16.4,23.3,9.9,29.8,1.3,20210523,20210506,,,,,
284,거창,2021-06-01,21.5,27.2,16.6,32,8.9,20210620,20210605,,,,,
284,거창,2021-07-01,25.1,30.6,21,35,17.7,20210731,20210702,,,,,
284,거창,2021-08-01,24.2,29.7,20.7,35.4,17.9,20210807,20210827,,,,,
284,거창,2021-09-01,20.3,25.7,16.4,30,12.1,20210911,20210924,,,,,
284,거창,2021-10-01,14,21.9,8.1,30.1,-2,20211004,20211018,,,,,
284,거창,2021-11-01,,,,20.2,-2.7,20211107,20211117,,,,,
285,합천,2017-01-01,0.3,7.7,-5.8,13.8,-12.4,20170102,20170115,,,,,
285,합천,2017-02-01,2.4,9.9,-4.8,16,-9.8,20170216,20170202,,,,,
285,합천,2017-03-01,6.9,14.3,0,20.5,-6,20170330,20170308,,,,,
285,합천,2017-04-01,14.6,22.1,7.1,30.5,0.5,20170430,20170403,,,,,
285,합천,2017-05-01,19.4,27.6,11.2,35.9,6.6,20170529,20170502,,,,,
285,합천,2017-06-01,22.9,30.6,16,36.5,10.6,20170618,20170604,,,,,
285,합천,2017-07-01,27.1,32.7,22.8,37.2,17.6,20170721,20170727,,,,,
285,합천,2017-08-01,25.9,32,21.3,38.4,13.3,20170805,20170831,,,,,
285,합천,2017-09-01,20.3,27.2,14.6,30.6,7.2,20170912,20170930,,,,,
285,합천,2017-10-01,15.4,22,10.6,29.5,-1.6,20171010,20171031,,,,,
285,합천,2017-11-01,6.5,15.4,-0.4,22.5,-5.5,20171108,20171119,,,,,
285,합천,2017-12-01,-0.3,7.2,-6.5,13.9,-13,20171203,20171214,,,,,
285,합천,2018-01-01,-1.6,5.4,-7.2,13.6,-14.4,20180115,20180127,,,,,
285,합천,2018-02-01,0.4,8.3,-6.7,16.9,-15.2,20180227,20180207,,,,,
285,합천,2018-03-01,8.5,16.4,1.3,26.1,-5.1,20180328,20180302,,,,,
285,합천,2018-04-01,14.1,21.5,6.8,31.3,-1.9,20180420,20180408,,,,,
285,합천,2018-05-01,18.8,25.2,12.5,32.2,6,20180515,20180505,,,,,
285,합천,2018-06-01,22.9,29.4,17,36.6,12.3,20180624,20180601,,,,,
285,합천,2018-07-01,27.6,33.4,22.6,39.5,17.1,20180726,20180708,,,,,
285,합천,2018-08-01,27.3,33.6,22.2,38.6,15.7,20180801,20180818,,,,,
285,합천,2018-09-01,20.3,26,15.7,31.6,9.2,20180904,20180927,,,,,
285,합천,2018-10-01,12.7,20.5,6.7,27.3,1,20181007,20181031,,,,,
285,합천,2018-11-01,7.2,15.7,1.3,21.8,-4.2,20181104,20181123,,,,,
285,합천,2018-12-01,1.4,8.3,-4.2,17.7,-11.5,20181204,20181231,,,,,
285,합천,2019-01-01,0.3,8.8,-6,14.2,-10.7,20190130,20190127,,,,,
285,합천,2019-02-01,3.1,10.5,-3.1,16.6,-7.9,20190225,20190212,,,,,
285,합천,2019-03-01,8.3,16,1,23,-4.8,20190327,20190314,,,,,
285,합천,2019-04-01,12.9,19.9,6,27.6,-3.6,20190422,20190401,,,,,
285,합천,2019-05-01,19.1,27.7,10.7,33.3,4.8,20190524,20190508,,,,,
285,합천,2019-06-01,22.3,29,16.6,35.7,11,20190605,20190601,,,,,
285,합천,2019-07-01,25,30.1,20.8,34.8,17,20190731,20190708,,,,,
285,합천,2019-08-01,26.4,32.2,21.7,36.6,15.7,20190805,20190831,,,,,
285,합천,2019-09-01,21.6,27.4,17.7,32.4,11.4,20190911,20190925,,,,,
285,합천,2019-10-01,15.5,22.4,10.3,28.8,1.8,20191004,20191028,,,,,
285,합천,2019-11-01,8.6,16.7,2.6,23.8,-4.3,20191101,20191121,,,,,
285,합천,2019-12-01,2.7,9.8,-2.7,16.6,-9.6,20191211,20191207,,,,,
285,합천,2020-01-01,2.6,9.1,-2.1,17.1,-9.2,20200107,20200101,,,,,
285,합천,2020-02-01,4.3,11.3,-1.5,19.1,-9.3,20200214,20200206,,,,,
285,합천,2020-03-01,8.8,16,1.7,23.3,-4.8,20200322,20200306,,,,,
285,합천,2020-04-01,11.8,19.2,3.8,25.7,-1.2,20200429,20200405,,,,,
285,합천,2020-05-01,18.6,24.9,12.6,28.8,5.3,20200504,20200508,,,,,
285,합천,2020-06-01,23.5,29.8,18,35.1,12.2,20200610,20200602,,,,,
285,합천,2020-07-01,22.7,26.5,19.8,31.6,16.7,20200707,20200702,,,,,
285,합천,2020-08-01,27,31.7,23.5,35.6,21.9,20200819,20200820,,,,,
285,합천,2020-09-01,20.1,25.4,16,29.6,10.3,20200904,20200929,,,,,
285,합천,2020-10-01,13.8,21.4,7.9,25.8,2.1,20201003,20201025,,,,,
285,합천,2020-11-01,8.4,16,2.3,23.5,-4.1,20201107,20201130,,,,,
285,합천,2020-12-01,0.7,8.4,-5.1,12.9,-10.6,20201211,20201217,,,,,
285,합천,2021-01-01,0.1,7.1,-5.8,17.7,-16.6,20210115,20210108,,,,,
285,합천,2021-02-01,4.3,12.1,-2.4,24.2,-9,20210221,20210218,,,,,
285,합천,2021-03-01,9.7,16.4,3.4,24.3,-2.9,20210326,20210303,,,,,
285,합천,2021-04-01,14,21.2,6.8,28.7,0.9,20210421,20210415,,,,,
285,합천,2021-05-01,17.7,24.1,11.7,29.9,3.6,20210514,20210506,,,,,
285,합천,2021-06-01,22.5,28,17.7,32.4,11.7,20210608,20210605,,,,,
285,합천,2021-07-01,25.9,31.5,21.7,35.7,18.4,20210731,20210701,,,,,
285,합천,2021-08-01,25,30.3,21.4,36.6,19.3,20210806,20210827,,,,,
285,합천,2021-09-01,21.3,26.1,17.7,30.2,13.8,20210911,20210924,,,,,
285,합천,2021-10-01,15.4,22.6,10.3,30.9,0.5,20211005,20211018,,,,,
285,합천,2021-11-01,,,,21.8,-1.1,20211101,20211113,,,,,
288,밀양,2017-01-01,1,8.2,-5.1,14.3,-11.4,20170102,20170115,,,,,
288,밀양,2017-02-01,3.3,10.3,-3.7,16.4,-8.3,20170216,20170212,,,,,
288,밀양,2017-03-01,7.5,14.7,0.6,21.1,-5.8,20170330,20170308,,,,,
288,밀양,2017-04-01,14.8,22.3,7.6,29.6,0.5,20170430,20170403,,,,,
288,밀양,2017-05-01,19.8,27.8,12.2,36.6,6.9,20170529,20170502,,,,,
288,밀양,2017-06-01,23.2,30.6,17.3,36.1,13.1,20170618,20170604,,,,,
288,밀양,2017-07-01,28.2,33.8,24,38.8,17.9,20170721,20170727,,,,,
288,밀양,2017-08-01,27,32.8,22.3,39,15,20170806,20170831,,,,,
288,밀양,2017-09-01,21.3,28,15.5,31.3,7.4,20170924,20170930,,,,,
288,밀양,2017-10-01,16.6,22.6,11.5,29.8,-1,20171010,20171031,,,,,
288,밀양,2017-11-01,7.6,15.7,0.5,24,-4.6,20171108,20171121,,,,,
288,밀양,2017-12-01,0.2,7.3,-5.9,12.7,-11,20171203,20171214,,,,,
288,밀양,2018-01-01,-0.7,5.7,-6.2,14.3,-13.3,20180115,20180127,,,,,
288,밀양,2018-02-01,1.2,8.8,-6.1,15.8,-13.7,20180227,20180206,,,,,
288,밀양,2018-03-01,8.8,16.1,2.1,25.3,-3.1,20180328,20180302,,,,,
288,밀양,2018-04-01,14.5,21.6,7.6,30.1,-1.4,20180420,20180408,,,,,
288,밀양,2018-05-01,19,25.1,13.2,32.6,4.3,20180515,20180504,,,,,
288,밀양,2018-06-01,23.1,29.1,18,35.8,13.7,20180624,20180601,,,,,
288,밀양,2018-07-01,27.8,33.3,23.4,38.7,17.9,20180726,20180708,,,,,
288,밀양,2018-08-01,27.6,33.3,23.1,38.9,17.2,20180801,20180818,,,,,
288,밀양,2018-09-01,21.1,26,16.9,30.4,9,20180904,20180925,,,,,
288,밀양,2018-10-01,13.7,20.6,7.6,26.6,1.5,20181007,20181031,,,,,
288,밀양,2018-11-01,7.8,15.7,1.6,21,-4.2,20181105,20181123,,,,,
288,밀양,2018-12-01,2.1,8.4,-3.2,17.7,-9.9,20181202,20181228,,,,,
288,밀양,2019-01-01,1,8.9,-5.4,13.2,-9.4,20190130,20190127,,,,,
288,밀양,2019-02-01,3.9,10.6,-2.1,16.7,-7.5,20190225,20190202,,,,,
288,밀양,2019-03-01,8.8,16.1,1.8,21.6,-3.9,20190321,20190314,,,,,
288,밀양,2019-04-01,12.9,19.7,6.2,27.5,-1.9,20190422,20190401,,,,,
288,밀양,2019-05-01,19.4,27.6,11.5,33.5,6,20190524,20190508,,,,,
288,밀양,2019-06-01,22.2,28.5,17.1,34.7,12,20190605,20190601,,,,,
288,밀양,2019-07-01,25.4,29.6,21.9,33.9,16.7,20190731,20190706,,,,,
288,밀양,2019-08-01,26.9,32.2,22.6,36.6,16.6,20190813,20190831,,,,,
288,밀양,2019-09-01,22.6,27.4,18.7,32.9,12.6,20190909,20190925,,,,,
288,밀양,2019-10-01,16.4,22.4,10.9,28.4,2.3,20191004,20191028,,,,,
288,밀양,2019-11-01,9.2,16.9,2.9,23.5,-3.7,20191101,20191121,,,,,
288,밀양,2019-12-01,3,10.1,-2.5,16.4,-8.5,20191211,20191207,,,,,
288,밀양,2020-01-01,3.6,9.6,-1.4,18.1,-6.3,20200107,20200101,,,,,
288,밀양,2020-02-01,4.8,11.3,-0.9,19.8,-9.9,20200214,20200206,,,,,
288,밀양,2020-03-01,9.1,16.2,2.1,22.9,-4.2,20200322,20200306,,,,,
288,밀양,2020-04-01,11.9,19.3,4.6,25.9,-0.6,20200429,20200406,,,,,
288,밀양,2020-05-01,18.9,25.3,13,29.1,6.7,20200529,20200508,,,,,
288,밀양,2020-06-01,23.9,30.2,18.7,35.1,13.6,20200609,20200602,,,,,
288,밀양,2020-07-01,23.1,27,20.2,31.8,17.2,20200731,20200717,,,,,
288,밀양,2020-08-01,27.8,32.5,24.2,36.2,22.5,20200820,20200825,,,,,
288,밀양,2020-09-01,21,25.9,16.7,30.7,9.1,20200901,20200929,,,,,
288,밀양,2020-10-01,14.6,21.8,8.7,26.6,1.7,20201003,20201025,,,,,
288,밀양,2020-11-01,9.3,16.2,3.1,23.9,-2.8,20201119,20201105,,,,,
288,밀양,2020-12-01,1.2,8,-4.3,12.7,-9.3,20201211,20201231,,,,,
288,밀양,2021-01-01,0.4,7,-5.3,16.3,-14.2,20210115,20210108,,,,,
288,밀양,2021-02-01,4.3,11.7,-2.4,23.7,-8.7,20210221,20210218,,,,,
288,밀양,2021-03-01,10.1,16.9,3.9,24.8,-1.9,20210326,20210303,,,,,
288,밀양,2021-04-01,14,21.2,7.1,28.4,1.8,20210421,20210415,,,,,
288,밀양,2021-05-01,18.2,24.5,12.3,30.6,5.2,20210523,20210506,,,,,
288,밀양,2021-06-01,23.2,28.7,18.6,33.3,13.1,20210608,20210605,,,,,
288,밀양,2021-07-01,26.7,32.5,22.5,35.9,19.1,20210730,20210701,,,,,
288,밀양,2021-08-01,26.2,31.3,22.7,37.8,19.4,20210807,20210820,,,,,
288,밀양,2021-09-01,22.7,27.4,18.9,31.4,14.5,20210911,20210924,,,,,
288,밀양,2021-10-01,16.5,23.4,11.2,30.8,1.4,20211010,20211018,,,,,
288,밀양,2021-11-01,,,,22.4,-0.8,20211106,20211113,,,,,
289,산청,2017-01-01,1,7.1,-4.5,13.1,-11.2,20170108,20170126,,,,,
289,산청,2017-02-01,3,9.3,-2.9,17.1,-7.2,20170216,20170215,,,,,
289,산청,2017-03-01,6.8,13.5,0.6,20.1,-3.4,20170330,20170315,,,,,
289,산청,2017-04-01,14.2,21.2,7.5,29.8,0.4,20170430,20170402,,,,,
289,산청,2017-05-01,18.7,26.3,11.6,33.5,7.3,20170529,20170527,,,,,
289,산청,2017-06-01,22,29.1,16.1,34.9,10.4,20170618,20170604,,,,,
289,산청,2017-07-01,26.4,31.5,22.8,35.6,18.8,20170721,20170727,,,,,
289,산청,2017-08-01,25.6,31,21.6,36.5,13.4,20170806,20170831,,,,,
289,산청,2017-09-01,19.7,26.6,14.6,30.5,6.7,20170908,20170930,,,,,
289,산청,2017-10-01,14.7,21.5,10.4,29,-1.4,20171010,20171031,,,,,
289,산청,2017-11-01,7.1,14.8,0.7,21.7,-4.2,20171110,20171125,,,,,
289,산청,2017-12-01,0.6,6.4,-4.8,12.7,-12.6,20171203,20171214,,,,,
289,산청,2018-01-01,-1,4.7,-5.6,12.3,-14.6,20180115,20180127,,,,,
289,산청,2018-02-01,0.7,7.7,-5.6,16.2,-12.7,20180227,20180208,,,,,
289,산청,2018-03-01,8.4,15.5,1.6,26,-4.2,20180329,20180302,,,,,
289,산청,2018-04-01,13.6,20.4,6.9,28.7,-0.2,20180420,20180408,,,,,
289,산청,2018-05-01,18.1,24.1,12.3,29,4.8,20180514,20180505,,,,,
289,산청,2018-06-01,22.2,28.4,17.1,34.4,12.3,20180624,20180616,,,,,
289,산청,2018-07-01,27,32.1,22.5,37.9,16.8,20180727,20180707,,,,,
289,산청,2018-08-01,26.6,32.1,22.2,37.2,16.1,20180801,20180818,,,,,
289,산청,2018-09-01,19.8,25.3,15.6,29.9,8,20180904,20180925,,,,,
289,산청,2018-10-01,12.8,20,7.4,25.4,2.5,20181007,20181031,,,,,
289,산청,2018-11-01,7.4,15.5,1.4,21.4,-3.4,20181104,20181129,,,,,
289,산청,2018-12-01,2,8,-2.6,16.5,-10.7,20181202,20181231,,,,,
289,산청,2019-01-01,1.4,7.9,-4,13.9,-9.6,20190130,20190127,,,,,
289,산청,2019-02-01,3.3,10,-2.1,16.1,-7.6,20190225,20190212,,,,,
289,산청,2019-03-01,8.1,15.1,1.5,23.1,-2.8,20190327,20190314,,,,,
289,산청,2019-04-01,12.6,19.3,6.3,27.7,-2.2,20190422,20190403,,,,,
289,산청,2019-05-01,18.9,26.8,10.9,33.1,3.9,20190524,20190507,,,,,
289,산청,2019-06-01,21.6,28.1,16.6,33.3,11.3,20190605,20190601,,,,,
289,산청,2019-07-01,24.5,29.5,20.8,34,17,20190731,20190708,,,,,
289,산청,2019-08-01,25.8,31.2,21.7,36.4,16.3,20190802,20190831,,,,,
289,산청,2019-09-01,21.5,26.8,17.9,31.1,11.7,20190914,20190925,,,,,
289,산청,2019-10-01,15.3,21.9,10.5,28,1.9,20191004,20191028,,,,,
289,산청,2019-11-01,8.8,16.6,2.8,24.7,-5,20191101,20191130,,,,,
289,산청,2019-12-01,2.4,9,-2.8,15.5,-8.4,20191211,20191207,,,,,
289,산청,2020-01-01,2.9,8.5,-1.4,16.9,-6.7,20200107,20200105,,,,,
289,산청,2020-02-01,4.1,10.4,-1.4,19.7,-9.5,20200214,20200206,,,,,
289,산청,2020-03-01,8.1,15.1,1.4,22.8,-5.6,20200322,20200306,,,,,
289,산청,2020-04-01,11,18,3.9,25.1,-1.8,20200430,20200406,,,,,
289,산청,2020-05-01,18.2,24.2,12.6,28.6,5.3,20200529,20200508,,,,,
289,산청,2020-06-01,23.2,29.1,18.4,33.3,12,20200610,20200602,,,,,
289,산청,2020-07-01,22.5,26.3,19.6,32.2,15.8,20200731,20200702,,,,,
289,산청,2020-08-01,26.7,31.4,23.3,36.2,20.4,20200819,20200820,,,,,
289,산청,2020-09-01,19.5,25.1,15.6,29.6,9.7,20200904,20200929,,,,,
289,산청,2020-10-01,13.6,21,8.1,25.7,1.6,20201003,20201030,,,,,
289,산청,2020-11-01,8.4,15.2,2.8,23.3,-3,20201119,20201105,,,,,
289,산청,2020-12-01,1.2,7.6,-3.9,13.5,-8.3,20201229,20201231,,,,,
289,산청,2021-01-01,-0.2,6.1,-5.5,16.7,-14.5,20210115,20210109,,,,,
289,산청,2021-02-01,3.7,11,-2.3,24.4,-7.3,20210221,20210218,,,,,
289,산청,2021-03-01,9.5,16.2,3.1,22.9,-4,20210331,20210303,,,,,
289,산청,2021-04-01,13.8,20.5,7,26.8,0.6,20210421,20210415,,,,,
289,산청,2021-05-01,17.2,23.7,11.2,29.9,3.4,20210513,20210506,,,,,
289,산청,2021-06-01,22.1,27.7,17.4,31.5,10.4,20210613,20210605,,,,,
289,산청,2021-07-01,25.8,30.9,21.9,34.4,18.5,20210728,20210701,,,,,
289,산청,2021-08-01,25.1,30.4,21.6,36.3,18.8,20210807,20210819,,,,,
289,산청,2021-09-01,21,25.9,17.4,30.3,12.8,20210911,20210924,,,,,
289,산청,2021-10-01,14.9,22.3,9.4,29.8,-0.7,20211004,20211018,,,,,
289,산청,2021-11-01,,,,21,-0.9,20211104,20211117,,,,,
294,거제,2017-01-01,3.5,8.6,-0.7,14,-6.8,20170102,20170115,,,,,
294,거제,2017-02-01,5.2,10.5,0.2,16.8,-3.7,20170217,20170211,,,,,
294,거제,2017-03-01,8.7,14,3.7,19.2,-1.4,20170330,20170308,,,,,
294,거제,2017-04-01,15.1,20.2,10.4,26.3,3.5,20170416,20170402,,,,,
294,거제,2017-05-01,19.6,25.3,14.4,34.4,9.3,20170530,20170502,,,,,
294,거제,2017-06-01,21.9,27,17.8,31.9,13.7,20170623,20170604,,,,,
294,거제,2017-07-01,27.1,30.7,24.4,35.4,22.3,20170722,20170728,,,,,
294,거제,2017-08-01,27.4,31.5,24.3,37,19.2,20170807,20170827,,,,,
294,거제,2017-09-01,22.3,27.1,18.4,29.9,12.1,20170909,20170930,,,,,
294,거제,2017-10-01,18,22.7,14.3,29.5,5.2,20171010,20171031,,,,,
294,거제,2017-11-01,10.6,16,5.7,23.6,0.4,20171108,20171119,,,,,
294,거제,2017-12-01,3.3,8.3,-1.2,14,-4.8,20171224,20171214,,,,,
294,거제,2018-01-01,1.6,6.3,-2.2,13.5,-8.3,20180115,20180126,,,,,
294,거제,2018-02-01,3.6,8.7,-1,14.9,-8.1,20180227,20180207,,,,,
294,거제,2018-03-01,9.8,15.2,4.9,24.2,-0.6,20180329,20180302,,,,,
294,거제,2018-04-01,14.5,19.7,10,27.9,3.3,20180420,20180408,,,,,
294,거제,2018-05-01,18.6,23.3,14.6,28.4,9.2,20180526,20180504,,,,,
294,거제,2018-06-01,22.1,26.9,18.3,33.2,13.9,20180624,20180601,,,,,
294,거제,2018-07-01,27.4,32.2,23.6,37.8,19,20180726,20180709,,,,,
294,거제,2018-08-01,28.1,32.2,25.1,36.5,19.4,20180806,20180819,,,,,
294,거제,2018-09-01,22,25.8,18.9,30.7,12.4,20180904,20180925,,,,,
294,거제,2018-10-01,15.8,21.3,11.5,27,5.9,20181007,20181031,,,,,
294,거제,2018-11-01,11.1,16.9,6.6,21.3,1.2,20181106,20181124,,,,,
294,거제,2018-12-01,5.2,9.5,1.4,19,-4.7,20181203,20181228,,,,,
294,거제,2019-01-01,3.9,9.3,-0.4,13,-3.4,20190130,20190127,,,,,
294,거제,2019-02-01,6,11.1,1.5,16.8,-3.1,20190225,20190201,,,,,
294,거제,2019-03-01,10.3,15.6,5.2,21.6,0.7,20190319,20190324,,,,,
294,거제,2019-04-01,13.5,18.5,9,25.4,2.5,20190421,20190402,,,,,
294,거제,2019-05-01,19.4,25.4,13.7,30.3,8.5,20190525,20190508,,,,,
294,거제,2019-06-01,21.7,26.8,17.7,32,13.8,20190605,20190601,,,,,
294,거제,2019-07-01,25,28.3,22.7,32.4,18.4,20190731,20190706,,,,,
294,거제,2019-08-01,27.2,31.2,24,35.8,18.5,20190802,20190831,,,,,
294,거제,2019-09-01,23.2,27.6,20.2,33.6,14.1,20190909,20190925,,,,,
294,거제,2019-10-01,18.2,23.3,14.1,29.9,7.1,20191003,20191028,,,,,
294,거제,2019-11-01,12.3,18,7.6,24,1.2,20191101,20191121,,,,,
294,거제,2019-12-01,6,10.5,2.1,16,-1.6,20191210,20191228,,,,,
294,거제,2020-01-01,5.6,9.5,2.2,19.3,-2.4,20200107,20200101,,,,,
294,거제,2020-02-01,6.5,11.3,2.1,17.5,-4,20200214,20200206,,,,,
294,거제,2020-03-01,10.1,14.8,5.4,20.6,0.2,20200327,20200306,,,,,
294,거제,2020-04-01,12.4,17.4,7.5,22.4,3.4,20200429,20200406,,,,,
294,거제,2020-05-01,17.8,22.6,14.1,26.5,10.2,20200527,20200507,,,,,
294,거제,2020-06-01,22.5,27.4,18.7,32.2,14.3,20200609,20200602,,,,,
294,거제,2020-07-01,22.3,25.4,20.2,29.9,17.4,20200731,20200702,,,,,
294,거제,2020-08-01,27.1,30.3,24.6,34.5,22.4,20200820,20200824,,,,,
294,거제,2020-09-01,21.4,25,18.3,29.4,13.4,20200901,20200919,,,,,
294,거제,2020-10-01,16.2,21.1,12.3,25.6,8.3,20201003,20201025,,,,,
294,거제,2020-11-01,11.3,15.9,7.3,23.1,1.2,20201118,20201129,,,,,
294,거제,2020-12-01,3.6,8,-0.1,12.8,-5.9,20201211,20201231,,,,,
294,거제,2021-01-01,2.9,7.2,-1.3,15.6,-9.9,20210115,20210108,,,,,
294,거제,2021-02-01,6.6,11.3,2.2,19.2,-5,20210221,20210218,,,,,
294,거제,2021-03-01,10.8,15.6,6.4,22.3,0.2,20210326,20210303,,,,,
294,거제,2021-04-01,14.3,19.7,9.4,25.2,4.6,20210421,20210415,,,,,
294,거제,2021-05-01,17.8,22.2,13.7,27.5,8.3,20210523,20210506,,,,,
294,거제,2021-06-01,21.7,25.8,18.3,29.4,15.1,20210621,20210601,,,,,
294,거제,2021-07-01,26.1,29.5,23.4,32.2,19.3,20210727,20210701,,,,,
294,거제,2021-08-01,25.8,29.2,23,34,20.2,20210805,20210815,,,,,
294,거제,2021-09-01,22.3,25.6,19.6,29.3,16.2,20210912,20210924,,,,,
294,거제,2021-10-01,17.4,22.4,13.5,28.9,4.7,20211010,20211018,,,,,
294,거제,2021-11-01,,,,20.9,4.2,20211108,20211113,,,,,
295,남해,2017-01-01,2.8,7.8,-1.7,15.1,-9.1,20170102,20170115,,,,,
295,남해,2017-02-01,4.3,9.7,-1.2,15.5,-5.9,20170216,20170202,,,,,
295,남해,2017-03-01,8.1,13.8,3.1,19,-1.9,20170330,20170303,,,,,
295,남해,2017-04-01,15.4,21.3,10.2,28.1,3.3,20170430,20170402,,,,,
295,남해,2017-05-01,19.8,26.2,14.4,34.1,11.2,20170530,20170502,,,,,
295,남해,2017-06-01,22.2,27.9,17.7,32.4,14.1,20170615,20170613,,,,,
